Distancia_10;Distancia_50;Distancia_100;Distancia_500;Distancia_1000;Distancia_2000;Distancia_5000
1.78382;3.20225;4.18131;9.43844;13.0937;18.2474;28.9941
1.68147;3.04872;4.02864;9.15799;13.4753;18.3815;28.437
1.522;2.61711;3.98798;9.04633;13.2234;18.237;28.8465
1.82406;2.42049;4.65234;8.94918;13.0301;17.9975;28.659
1.36515;2.95053;4.5093;8.98564;13.3254;18.351;28.8958
1.43051;3.08994;3.91216;8.95777;12.7292;18.5128;28.8672
1.28111;2.59245;4.4352;9.37806;13.3891;18.3432;29.2682
1.36871;2.78352;4.12672;8.60064;13.2152;18.4942;28.7921
1.95939;2.71688;4.37803;8.90522;13.0175;18.3931;29.3424
1.42815;3.17428;4.08534;9.33227;13.0839;18.4358;28.7796
1.66143;2.52471;4.10525;8.88463;13.1077;18.3112;29.1007
1.52573;2.87289;4.00486;9.13935;12.9691;18.2639;28.7162
1.35272;2.7509;4.93996;8.79609;13.062;18.285;28.4655
1.53148;2.74625;4.66563;9.32884;13.1697;18.3371;28.9175
1.40781;2.77011;4.35655;8.9372;12.7922;18.0802;28.6568
1.18288;2.76169;4.58582;9.31296;12.9896;18.0752;28.9854
1.39035;3.20155;4.23307;9.21295;13.2613;18.0327;28.9476
0.891406;2.88698;4.49977;9.09174;13.1647;18.366;29.0593
1.31886;3.09856;4.21672;8.81803;13.1161;18.6138;28.4581
0.993412;2.94879;4.00375;8.75828;12.9296;18.3418;28.6011
1.61119;3.01827;4.12596;9.48402;13.3721;18.0762;28.8035
1.39977;2.97763;4.26848;9.38812;12.7209;18.2763;28.8744
1.08021;2.88448;4.09227;9.30369;13.0826;18.3845;29.0582
1.79665;2.97324;4.0858;8.97108;13.2001;18.1085;29.0939
1.44574;2.92006;4.73266;9.00338;13.4064;18.3722;28.9741
1.14762;3.00263;4.27237;9.39012;13.2277;18.3123;28.771
1.50821;2.68993;4.48189;9.19734;13.3324;18.3061;28.3182
1.32162;3.18025;4.47808;8.97478;13.286;18.5116;29.2173
1.28654;3.00548;4.68129;9.01324;12.8803;18.1886;29.0562
1.72558;2.54139;4.46834;9.4341;13.0983;18.4166;28.6943
1.64667;2.66658;4.75243;8.97504;12.7362;18.1729;28.5048
1.67433;3.20139;4.27607;9.06054;12.9536;18.0924;28.9154
1.47047;2.56352;4.09076;9.36376;12.8677;18.3238;29.0448
1.19783;3.01828;4.25606;9.16629;12.7725;18.4103;28.6571
1.31395;2.37519;4.78625;9.04165;12.8839;18.0665;28.8809
1.1801;2.70282;4.44617;8.89152;12.637;18.3241;28.7961
1.15291;2.94979;4.09226;9.25914;13.2322;17.9495;28.893
1.40153;2.80037;4.43968;9.31907;13.2791;18.3893;28.6381
1.63857;2.49254;3.94709;8.754;13.5609;18.1273;29.2892
1.15681;2.54738;4.02094;9.08612;12.9907;18.3565;28.8043
1.10303;2.91657;3.85532;9.20885;13.6416;18.1971;28.9611
1.21004;3.27988;3.9768;8.97074;12.6291;18.098;28.6949
1.4611;2.71223;3.89837;9.30206;13.1298;18.2939;29.212
1.14992;3.01113;4.34783;8.96711;12.9444;18.5548;28.9771
1.78641;2.8617;4.23062;9.24264;12.7797;18.2785;28.5127
1.55024;2.57295;4.35516;9.42468;12.8846;18.2419;28.742
1.79306;2.87247;3.60572;8.81788;13.1556;18.043;28.3624
1.36547;3.06498;3.97135;8.68343;12.7284;18.4567;28.7137
1.24829;2.49949;4.3493;9.26618;13.0344;18.3277;29.0642
0.972969;2.78911;3.90541;9.19077;12.6042;18.1939;28.8854
1.15574;2.74055;3.70112;9.15509;12.8587;18.2384;28.7059
1.43306;2.62671;3.73916;8.91521;13.1132;18.579;28.5412
1.03165;2.91436;3.85656;8.90988;12.9393;17.9102;28.8043
1.72157;3.10239;3.74764;9.25476;13.3996;18.092;28.719
1.38765;2.65982;4.12666;8.84248;13.2946;18.4529;28.8993
1.58506;2.46396;4.29952;9.06878;13.1323;18.2533;29.2858
1.42032;2.71598;4.11053;9.03396;12.8541;18.25;28.8381
1.22354;3.10358;4.10718;8.99097;13.075;18.0505;28.7267
1.5668;2.85425;4.25666;9.27864;13.4758;18.4035;28.4855
1.20903;2.63872;4.63229;9.17678;12.9365;17.9882;28.4751
1.26005;3.08299;3.92724;9.13885;12.6616;18.3453;29.15
1.54147;3.208;4.29245;9.11623;13.0463;17.9739;29.1611
1.19262;2.91712;4.16651;8.89232;13.145;18.4658;29.0172
1.32274;2.75164;3.97761;9.10331;12.9647;17.9862;28.6659
1.29357;2.52542;4.01536;9.06378;13.3733;17.8818;29.1636
1.23431;3.093;3.98086;9.1901;13.0299;18.5033;29.2647
1.13225;2.83327;3.85461;9.03674;12.7608;18.0928;28.6002
0.702608;2.91974;4.02545;8.96373;13.1667;18.6202;28.6869
1.4771;2.48397;4.03021;9.49339;13.2123;18.0851;28.8799
1.32368;2.97229;3.84823;9.13919;13.1897;18.1882;28.9921
1.6412;2.92045;4.05282;9.28491;13.0286;18.447;28.5563
1.18091;2.66724;3.9115;9.29406;13.0796;18.2722;28.5151
1.50291;3.1259;3.78404;9.0371;13.2162;18.0582;29.2393
1.36901;2.49756;4.01056;8.95259;13.1378;18.3093;29.0306
1.42;2.54212;3.92549;9.29476;13.2369;18.2284;28.9212
1.51804;2.84969;3.71995;9.48108;13.3211;18.5183;28.8491
1.24473;2.83357;4.04302;9.00761;13.1108;18.4244;29.1449
1.49655;3.01297;4.40504;9.23126;12.9774;18.3448;28.9306
1.22317;2.53565;3.51679;8.97764;12.9264;18.1832;28.7005
1.32275;2.84216;4.0657;9.07967;13.2052;18.6608;28.6588
1.69455;2.9189;3.78929;9.70852;13.0909;18.3189;29.0968
1.38415;2.54376;4.54209;8.67106;12.9226;18.1194;28.9393
1.16291;3.01763;4.15853;9.2489;12.9095;18.2712;28.3759
1.48386;2.91315;3.74521;9.13149;12.7419;18.5154;28.5577
1.27001;3.0962;3.67165;8.91214;12.6716;18.263;29.1924
1.29168;2.66691;4.3363;9.06504;13.063;18.4176;29.1041
1.67879;2.84525;3.94346;9.30665;13.0116;18.3035;28.4842
1.36411;2.64688;4.01698;8.94194;13.1035;18.2755;28.8064
0.865803;2.7959;4.22046;8.75866;12.5161;18.2343;28.5822
0.93573;2.71651;4.25651;9.31171;12.9778;17.6643;28.7076
0.976182;2.60317;4.30993;8.93986;12.947;18.4858;28.7252
1.40385;2.37492;4.58578;9.15402;12.4238;18.17;29.0432
1.40532;2.79787;3.77198;9.06258;13.1471;18.2205;28.8699
1.47459;2.96532;4.38324;8.81986;13.1527;18.4398;29.0965
1.53592;2.34538;4.02025;8.8727;13.0098;17.8939;29.1359
1.31099;2.52629;4.08976;9.07236;13.1678;18.217;28.5711
1.59651;2.92886;3.96741;8.87587;12.968;18.0014;28.9626
1.19338;2.42936;4.04185;9.32091;12.8157;18.184;28.7175
1.04688;3.0244;4.47123;9.06214;13.0275;18.2538;28.5799
1.61787;2.62113;4.15991;9.18719;12.9211;18.2185;28.6925
0.960514;2.71693;4.67578;9.02175;13.2999;18.2754;29.0238
1.28522;3.2295;4.28781;8.75313;12.7489;18.3249;28.6713
1.04179;3.21901;4.32795;9.02351;12.8842;18.1987;28.6321
1.49818;3.04976;4.1665;8.86649;12.8809;18.2846;29.051
0.661641;2.31666;4.06689;9.30503;12.7508;18.0865;28.6396
1.32686;2.72301;4.44608;9.37297;13.3001;18.5447;29.1199
1.22554;2.6557;3.65272;8.86996;13.1857;18.2387;28.8907
1.36216;3.15734;4.03754;8.77825;12.8534;18.0806;29.2569
0.934472;2.77867;4.01373;8.74094;13.1454;18.4101;28.8302
1.52268;2.59053;4.33829;9.19113;13.0493;18.3225;28.6186
1.22501;3.12247;4.23658;9.24033;13.1687;18.3798;28.9833
1.29235;2.87776;4.11225;8.84085;12.7872;18.2615;28.8877
1.23425;2.45431;3.99907;9.00729;13.0353;18.4369;28.6436
1.34957;2.70312;4.2301;8.87661;12.8132;17.9282;28.4067
1.34525;2.75201;4.70381;9.22821;12.6508;18.0957;28.8529
1.0834;2.62913;4.0409;9.18828;13.1691;18.3174;29.1357
1.00579;2.51312;3.59325;9.26508;12.9306;18.5717;28.8542
1.19856;2.71186;4.04034;9.16016;12.4187;18.1854;28.7517
1.34296;2.95995;3.97615;8.91753;13.3049;18.0115;28.9512
1.14673;2.72899;4.07753;9.21819;13.0845;18.1848;29.3396
1.33679;2.21949;3.78595;8.83066;12.8748;18.1418;29.0813
1.56417;2.75371;3.98027;9.39398;12.6973;18.4628;28.801
0.861821;2.90263;3.88405;9.38543;12.6377;17.8413;29.2183
1.59211;2.78827;3.82428;8.92289;12.9305;18.3372;29.1787
0.969169;2.67539;4.1577;9.35322;12.6092;18.517;28.5556
1.52642;2.42883;4.072;9.3711;12.8363;18.3388;28.7423
1.57761;2.86213;4.20238;9.19854;12.7356;17.7105;28.8742
1.90644;2.73462;3.79659;8.97285;12.8864;17.8542;28.9963
1.33963;2.97759;4.41313;9.38545;13.0703;17.9635;28.8691
1.37202;2.62499;4.2552;9.23128;12.6888;18.1949;28.6796
1.14216;2.61931;4.03665;9.38359;13.0814;18.2173;28.8692
0.881609;2.5577;4.30854;9.17574;12.4365;18.3042;29.2779
1.48205;2.96751;4.30435;9.07767;12.64;18.471;28.5584
1.2593;3.01162;4.12778;9.2236;12.7555;18.3308;29.4599
1.82807;2.70078;4.01966;9.23611;12.7945;18.1401;28.5847
1.06423;2.81039;4.08996;9.14327;12.9959;18.1063;28.9815
1.54904;3.02261;4.23159;9.1083;12.791;18.0125;28.7852
1.22223;2.42125;3.72851;9.25973;12.696;18.3692;28.5816
1.41814;2.79454;4.45351;9.29757;13.0175;18.3173;29.0272
1.64699;2.83421;3.9433;9.4279;12.8668;18.0643;28.9509
1.77649;2.71018;4.20546;9.2464;12.7897;18.4365;28.8694
1.42223;3.05209;3.9982;8.92003;12.3826;18.2047;29.2022
1.64909;2.8011;3.699;8.8781;12.9226;17.8964;28.7922
1.3294;2.95774;4.15096;8.89635;12.8196;18.4448;28.8215
1.30919;2.82448;4.22863;9.33875;13.1071;18.0933;28.5441
1.69495;2.914;4.34104;9.04156;12.8569;18.5638;29.0051
1.14216;2.59118;3.98396;9.16345;12.9461;18.2172;28.8942
1.562;2.66584;3.83137;9.06531;12.7152;18.2304;28.9032
1.06387;2.9966;4.29828;9.31264;13.144;18.1476;28.6364
1.4483;2.74741;3.70677;8.9885;12.977;18.0261;29.0871
0.990051;2.79949;3.93523;9.02965;12.6571;18.3419;29.1488
1.52619;2.80799;4.51371;9.05301;12.6375;18.7159;28.6315
1.2997;3.00084;3.79462;8.91893;12.9108;18.2395;28.8256
1.71034;2.57623;4.25862;8.87099;12.7221;18.572;29.0542
1.74871;2.50478;3.83372;8.9869;12.5838;18.221;29.0963
1.57173;2.72066;4.29212;8.76351;13.0948;18.3614;29.2425
1.83351;3.08351;4.13824;9.08092;12.7322;18.1422;29.0037
1.29264;2.56221;3.74181;9.11411;12.7962;18.1769;28.3679
1.75313;2.47698;4.32394;9.15958;12.823;18.2209;29.1628
1.68099;2.63811;3.78245;9.39426;13.0964;18.1262;29.2112
1.49987;2.41762;3.88581;9.11074;12.803;18.2489;28.5165
1.57397;2.56506;3.59615;9.20571;12.7767;18.352;28.9165
1.62972;3.63393;3.96114;9.04079;12.6904;18.3397;29.0856
0.688049;2.78118;4.01063;9.36484;12.6074;18.1726;28.7389
1.08296;3.16571;4.22527;9.42293;12.4763;18.0704;28.8793
1.14963;3.0688;4.37921;9.21169;12.6104;17.9142;28.4889
1.50683;3.03393;3.78624;9.19061;13.2056;17.9343;28.5931
1.20184;2.85735;4.00072;9.19263;12.8765;18.3978;28.8372
1.296;2.98519;4.15556;9.09479;12.7931;17.9502;28.9171
1.01468;3.21889;4.05025;8.68337;12.5984;18.4283;28.9305
0.872376;2.90892;4.07115;9.04013;12.3746;18.0823;29.0391
1.46067;3.26177;4.17489;9.20462;12.7829;18.5067;28.7517
1.13316;2.90344;4.15506;9.19798;12.6822;18.2944;28.8023
1.39594;3.08218;3.7472;9.0898;12.8063;18.487;28.7971
1.0361;3.38782;4.07976;9.28323;12.9717;18.0358;29.0876
1.38386;3.1812;4.30295;9.28344;12.918;17.8495;28.8874
1.2996;2.92627;4.40074;8.97307;13.0742;18.2518;28.7754
1.55757;3.21555;4.34966;9.52786;12.5728;18.1595;29.3516
1.42289;3.48899;3.83953;9.18291;12.9658;18.133;29.0503
1.6329;3.18709;4.27667;9.10971;13.0043;18.1844;28.8508
1.31938;2.95655;4.02356;8.86676;12.7995;18.2483;28.9575
1.30827;2.61221;3.74164;9.40307;12.8591;18.2383;28.7828
1.20924;3.50428;3.75633;9.33306;12.8914;18.2776;28.8073
1.09584;3.15816;4.329;9.10084;12.6099;17.7101;28.7552
1.63396;2.98546;3.94052;9.14655;12.8653;18.3787;29.234
1.10491;3.18343;4.0964;8.96905;12.6049;18.1121;28.8175
1.42178;2.45945;3.90751;8.68574;12.5435;18.1963;28.7807
1.04339;2.9882;4.68606;9.00329;13.1464;18.8837;28.6445
1.22437;2.87111;3.84515;9.1543;12.9891;17.8312;28.862
0.970644;3.06417;4.17921;9.04398;12.7716;18.4821;29.1741
1.27735;3.07607;4.24345;9.66464;12.9874;17.9386;28.3717
0.869163;3.27427;3.93399;9.19017;12.5971;18.2681;28.9052
1.46028;3.25743;4.19222;9.05672;12.9314;17.8732;28.9523
1.64095;3.18982;3.9634;9.1492;12.8818;17.8933;29.052
1.36052;2.74989;4.33563;9.20489;12.834;18.2505;28.9783
1.44814;3.20224;4.11908;9.27437;12.7708;17.9588;28.7712
1.34393;2.92195;3.87904;9.41687;12.4737;18.2512;28.6324
1.56239;2.75231;4.81706;9.4286;12.6962;18.5661;29.0294
1.5712;3.20705;3.63687;9.34902;13.1521;18.0638;29.2647
1.63166;3.04311;3.86822;8.94109;13.0594;18.2237;28.9461
1.39825;2.82557;4.08578;8.98267;12.2186;18.5017;29.319
1.37766;3.47508;3.86555;9.30859;12.7392;18.5521;28.6582
1.87983;2.43815;3.64227;9.00027;12.7526;18.454;29.1675
1.82396;3.57625;4.05694;9.13031;13.0345;18.076;28.6742
1.36929;3.35591;3.42176;9.45425;12.9423;18.1412;29.0851
1.18119;3.54089;3.99264;9.09796;12.7859;18.5026;28.702
1.29421;3.38655;4.24355;9.27317;13.5663;18.0016;28.8622
1.25165;3.01599;3.86798;9.01339;13.1327;18.437;28.4651
1.24076;3.04377;3.68194;9.33734;12.88;18.4707;28.7842
1.35115;2.88308;4.29643;9.40083;12.9027;18.5276;28.6053
1.51043;3.2498;4.33052;9.08151;13.0642;18.2594;28.7999
2.0219;2.76045;4.03842;9.12966;13.1291;18.3348;28.284
1.66826;2.98009;3.50294;9.3901;13.0949;18.656;28.4762
1.23343;3.00879;4.01283;9.14899;12.7088;17.9194;29.1301
1.23143;2.69628;4.04711;9.3186;12.8637;18.4987;28.8319
1.34226;3.18103;4.58094;9.17539;13.0197;18.263;29.12
1.71409;3.08451;4.1098;9.2764;12.9664;18.4036;28.7608
1.6942;2.93833;4.1365;9.0619;12.751;18.2382;28.543
1.72223;3.18432;3.82654;8.85679;13.0624;18.348;29.1198
1.46482;3.59104;3.68667;9.1214;12.8297;18.2212;28.8629
1.10741;3.34551;3.73336;9.30649;13.2024;18.4701;28.7876
1.63733;3.2855;4.02592;8.96789;12.4125;18.3286;28.8893
1.0544;3.06674;4.15951;9.08472;13.026;18.3718;28.9674
1.18803;3.20077;3.89445;9.44651;12.4485;18.5869;28.8197
0.853346;3.30638;4.07886;9.43342;13.3794;18.3662;28.967
1.55447;3.14138;3.87555;9.00277;12.9357;18.6525;28.3763
1.52057;3.02444;3.67495;8.97511;12.9824;18.24;28.7274
1.41649;3.25897;3.99795;9.09583;13.1435;18.5769;29.1653
1.40138;3.48094;4.08211;9.41504;13.015;18.4467;28.7316
1.29398;2.85493;3.71083;9.23474;13.0125;17.9039;29.1992
1.61166;2.94584;3.86513;8.98544;12.8739;18.3683;29.1626
0.93273;3.00953;4.40314;8.8173;12.7703;18.3474;28.9352
0.968348;2.53476;4.01129;9.01461;13.1662;18.3308;28.9837
1.52956;3.01336;3.55695;9.52124;12.9147;18.3495;29.1316
1.04013;3.09294;3.57676;9.32298;12.9092;18.5221;28.3958
1.05708;2.95308;3.6149;8.76325;12.6808;18.2704;28.9881
1.31941;2.79403;3.84147;9.28261;12.7989;18.2095;28.833
1.2287;3.16248;4.14488;9.13169;13.0581;18.669;28.8362
1.45174;3.27953;3.75748;9.07062;12.7764;18.366;28.9126
1.17556;3.20691;4.08461;9.42493;13.2676;18.0576;28.6731
1.13754;2.94536;4.13554;8.79956;12.6642;18.1161;28.4456
1.24525;2.93842;3.83241;9.0551;13.0202;18.1886;28.5771
1.09549;2.95672;3.68653;9.11514;12.8338;18.2463;28.9669
0.935123;2.81073;3.79948;9.09934;12.9323;18.2626;28.6819
0.896625;3.15067;3.76021;8.83593;12.8923;18.3619;28.6071
0.967977;3.32507;4.11096;9.18022;12.6861;18.4829;29.0113
1.43128;2.6652;3.66821;8.98296;13.1166;18.1486;28.6003
1.16403;2.94914;4.12425;9.08938;13.0754;18.0445;28.2693
1.41377;3.06413;3.94299;9.24172;13.234;18.0735;28.4127
1.11234;3.48945;4.30551;9.10768;12.7009;18.3457;28.6621
1.1068;2.83816;3.69177;9.08347;13.0399;18.1869;28.9669
1.33405;2.93289;3.98764;9.09247;12.7778;18.1494;28.5586
1.55537;3.2165;4.18341;9.48731;12.9868;18.1125;29.0951
1.3065;3.33443;4.04886;9.34893;13.0699;18.2376;28.9191
1.57631;2.40701;4.05288;9.26444;12.9191;18.2439;28.6305
1.19272;3.27824;3.69413;9.01045;12.8533;18.1044;28.7709
1.1529;2.75097;3.77329;9.03118;12.8354;18.0751;28.8774
1.12164;3.30297;3.56485;9.00562;13.0486;18.291;28.5433
1.22339;3.23241;3.81211;9.38101;12.7839;17.9049;28.8425
1.2742;2.96409;3.93052;8.95544;12.7371;18.138;28.593
0.992748;3.00512;3.77299;9.22724;12.4875;18.3609;28.8319
1.02849;2.84129;3.95401;9.48139;12.9238;18.4135;28.3962
1.12594;2.67044;4.08267;8.95152;13.0858;18.4533;28.7995
0.906578;2.75226;3.82379;9.07178;12.7799;18.1522;29.092
0.993965;3.41044;4.1861;9.1744;13.1816;18.4339;29.1267
1.0273;3.03406;4.12756;9.48445;12.6184;17.9142;29.0464
1.01355;2.85525;3.99017;9.28625;12.9039;18.2011;28.7228
1.58638;3.31523;4.08372;9.26071;12.7157;17.7712;29.062
1.56558;2.78268;4.1514;9.3681;13.1574;18.1489;29.098
1.43101;2.58836;3.94719;9.29976;13.233;18.1723;28.7336
1.39554;2.84302;3.6568;9.29868;13.1742;17.7823;28.6919
1.19458;2.72383;3.95663;9.12956;12.9636;18.1855;28.4847
1.29686;3.01773;3.84454;9.46213;12.966;18.2583;28.9778
1.42449;2.69069;4.03999;9.34307;13.1885;18.2869;28.4647
1.33;2.91803;4.01844;9.56314;13.0801;17.9053;28.5582
1.00495;3.12023;3.66883;9.27647;12.9753;18.3885;28.5666
1.26047;3.19485;4.25932;9.09258;12.7935;17.9482;28.7824
1.2338;2.92971;4.30119;8.8632;12.9964;18.2723;28.9991
1.23645;3.32976;4.33197;9.41043;12.7101;18.2501;28.8229
1.23237;3.0312;4.11669;9.20524;12.9363;18.6378;28.7701
1.29164;2.92277;4.1282;8.89925;12.8028;18.3602;28.9584
1.41008;2.98231;4.31971;9.35527;13.0791;18.5425;29.0036
1.35951;3.1632;4.0344;9.45291;12.6216;18.56;28.8755
1.40417;2.99192;4.3187;9.10258;12.5822;18.4897;28.8841
0.834116;2.68447;4.38399;9.22791;12.7663;18.5186;28.9168
0.951931;2.8714;4.50078;8.89292;13.1842;18.1119;28.8841
1.15478;3.1527;4.12399;9.48428;13.0965;18.1209;29.3482
1.15232;2.73498;4.3264;9.02791;13.0341;18.1202;29.0835
1.51226;3.36098;4.84611;9.37695;12.8241;18.3106;28.6437
1.08953;3.30997;4.12369;9.18053;12.811;18.4392;28.7537
1.47179;2.81589;4.22128;9.1438;12.7198;18.3698;28.5846
1.37659;2.69337;4.02308;8.60071;12.5817;18.3164;29.0569
1.00738;3.14479;3.94553;8.83649;12.8659;18.1951;28.7193
1.47315;3.07897;4.22981;9.16587;12.8566;18.5566;28.9481
1.32256;3.29957;4.46836;9.15964;12.6166;18.2498;28.8057
1.7107;3.01934;4.48066;9.31341;12.6886;18.2315;29.3721
1.70411;2.94461;4.34705;9.16521;12.6979;18.1111;28.8734
1.59;2.9326;4.62525;8.87452;13.0056;18.3068;28.9882
1.40414;3.01463;4.47949;9.40614;12.9157;18.0717;28.5639
1.1711;3.08373;4.08814;9.27188;12.9107;18.5745;28.5378
1.05765;3.27937;4.37573;8.89039;12.7596;18.8019;28.981
0.754606;3.20189;4.11995;9.06432;12.77;18.017;28.8144
1.33474;3.02055;4.0612;9.36275;12.9133;18.5037;28.6728
1.28747;2.98242;4.31707;9.00385;12.7009;18.3855;29.0758
1.70182;2.99775;4.64982;9.42528;12.9279;17.8515;28.9675
1.45671;2.52905;4.20469;9.18173;12.7376;18.5708;28.6506
1.31162;3.24846;4.19686;9.24106;12.8301;18.3301;28.804
1.22792;2.83134;4.05513;9.44351;12.8883;18.2081;28.5555
1.28216;2.88557;3.93646;8.72794;12.1637;18.2231;28.6669
1.44389;2.91429;3.91414;9.17649;13.1945;18.2039;29.0463
1.68992;3.07175;4.4495;8.88692;13.1697;18.1055;28.8877
1.24745;2.93395;3.90176;9.56373;12.6191;18.4693;28.8834
1.42515;3.06478;3.97074;9.40033;13.151;17.9122;28.304
1.49517;2.85075;4.22613;8.87951;12.4432;17.9977;28.59
1.5009;2.33192;4.05012;9.07819;12.71;18.4297;28.9635
1.33156;2.85236;4.15179;9.00253;13.4436;17.8397;28.6467
1.31964;3.03267;4.55982;9.15043;13.0061;18.4944;29.1196
1.51408;2.8538;4.07356;9.08404;12.7156;18.127;28.5174
1.04608;2.47542;4.4392;9.13792;13.0412;18.2042;28.8498
0.971558;3.142;4.44834;8.47862;12.8299;18.2188;28.2227
1.518;2.9792;4.31758;9.08886;13.1738;18.0628;28.656
1.13689;2.77821;4.00102;9.22823;13.071;18.0435;28.9388
1.63144;2.93573;4.26249;8.72064;12.767;17.8538;28.7824
1.6499;2.90203;4.28148;9.30781;13.0553;17.8674;28.6965
1.00419;3.0526;4.09291;9.4483;12.939;17.9042;28.6736
1.74591;2.71007;4.2889;9.16126;13.1376;18.4045;28.7455
1.66512;2.92275;3.67072;8.91694;12.8844;18.0537;28.6826
1.53173;2.63032;4.12428;9.0072;12.6901;18.0896;28.7786
1.16509;2.80109;4.37529;8.94672;13.2451;18.1951;28.765
1.47293;2.62391;4.30367;9.39503;12.7081;17.9931;28.4127
1.56546;2.75139;4.55992;9.03108;13.2587;18.2549;29.3721
1.68744;2.9091;4.22473;9.17737;13.1705;18.153;28.8959
1.4497;2.89647;3.90433;8.95662;13.1078;17.8262;28.6261
1.50742;3.1276;4.27722;9.01033;13.1255;18.1952;28.6216
0.729547;2.68719;4.00787;9.07722;12.9213;18.2612;28.4838
1.29734;2.90517;3.80524;9.02864;12.728;18.2179;29.0468
1.39687;3.2989;4.06048;9.22775;12.651;18.081;28.9554
1.19643;2.67804;4.00265;8.87472;13.0503;18.0517;28.7714
1.44312;2.99428;4.36742;9.00948;13.2177;17.833;28.6693
1.8005;2.5478;4.2726;8.99535;13.2982;18.2532;28.9211
1.41172;2.83956;4.21683;9.00311;12.7565;18.1996;28.7025
1.42118;2.951;4.11145;8.99662;12.8499;17.8235;28.6126
1.45691;2.56221;4.04441;8.85406;12.6862;17.9558;28.5142
1.53462;3.20156;4.06671;8.80524;12.7421;18.6066;28.4524
1.65929;3.03905;4.16912;9.19492;13.2312;18.1956;28.594
1.59285;3.03037;3.96254;9.036;12.6676;18.3282;28.6888
1.03637;2.83674;3.92441;8.90819;12.958;17.9805;28.767
1.14672;3.31026;4.0235;9.25345;12.946;18.2988;28.7854
1.19687;3.11164;4.10096;8.73538;12.8331;18.2593;28.6284
1.34482;2.83281;3.48006;8.84021;13.3171;18.2885;28.4297
1.63533;3.17687;4.03419;8.85904;13.0985;18.4266;28.8414
1.47158;3.31521;3.79894;8.92268;13.0256;17.9633;28.4976
1.59582;2.52084;3.97149;9.03007;13.1514;18.0297;28.7318
1.36743;2.96213;3.5257;9.01573;12.9679;17.9178;28.5178
1.48541;3.20824;3.83594;8.92664;12.9843;17.8832;29.0058
1.06557;2.77081;4.03779;8.52934;13.0892;17.9057;28.921
1.44719;2.80107;3.59322;8.78669;12.6504;18.2501;28.6738
1.65965;3.40395;4.13032;9.05888;13.2178;18.2055;28.6916
1.19704;3.03072;4.05935;9.38317;13.1989;18.478;28.9151
1.46652;3.11051;3.82151;8.76801;13.0262;17.9192;28.2761
1.4653;3.39228;3.87367;9.05539;12.7067;18.0501;28.8355
0.858612;3.05905;3.66856;9.04307;12.7035;18.1933;28.5093
1.48359;3.42186;3.6478;8.90757;12.858;18.2482;28.6624
1.33404;2.89432;3.8107;8.98397;13.158;18.0747;28.4212
0.936785;2.68083;3.9309;8.92399;12.9361;18.2296;28.9234
1.59011;3.2072;4.04783;8.66349;12.4784;18.2148;28.9498
1.14083;3.14681;3.49705;8.80229;12.8455;18.4811;28.7256
1.52075;3.35998;4.04426;9.10843;12.8961;18.7595;28.5519
1.0549;2.90033;3.40961;9.30509;13.2382;18.397;28.5074
1.36917;2.85614;3.69061;8.77489;13.2061;18.2044;28.8164
0.956416;3.43886;3.62979;8.83031;12.8214;18.3118;28.6664
1.43568;3.15552;3.62433;9.25285;13.3345;18.1671;29.0101
1.54102;3.06337;3.61005;9.15688;12.6976;18.2466;28.9992
1.57143;2.63646;3.64265;9.13128;13.0894;18.1093;28.9989
1.18052;2.71613;3.66278;8.91238;13.3106;17.8915;28.9104
0.766578;3.1679;3.68049;9.09453;13.4072;18.4349;28.6486
1.2695;2.65241;3.73945;8.88961;12.7119;17.9777;28.7714
0.935213;2.80915;3.73103;9.05352;12.8344;18.0293;28.995
1.34074;3.23369;3.47608;9.371;13.0072;18.0888;28.6567
1.29008;2.98003;3.9705;8.88199;13.0533;17.9072;28.7074
1.02539;2.7788;3.6621;9.00742;12.9089;18.3692;29.1545
0.769165;2.49113;4.28326;9.49187;13.0265;18.2707;29.1738
1.26155;2.8008;3.857;8.8884;12.7931;18.2172;28.7036
1.14657;2.81395;4.33851;9.26342;12.4861;18.1653;28.811
0.96589;3.11137;3.77818;9.01615;12.4202;18.4586;28.8511
1.28551;2.74493;4.01104;9.15586;13.022;18.3008;28.8113
1.47034;3.27142;3.83245;9.21848;12.7791;18.2052;28.3951
1.29221;3.15916;4.27088;9.33023;12.6813;18.3013;28.2791
1.08793;3.296;3.84273;9.27166;12.6366;17.861;29.2927
0.958934;2.68524;4.33071;9.59794;12.5677;18.2694;28.4922
0.974035;3.0717;3.94121;8.77123;12.4748;18.2118;28.8245
1.48509;3.16259;3.93288;9.0884;12.8688;18.3396;28.9059
1.42579;2.86931;4.2539;9.15978;12.7168;18.4109;28.8357
1.08146;3.1264;3.50645;9.11387;12.7094;18.5218;28.7052
1.17065;3.19671;4.21689;8.81714;12.8817;18.3291;28.8421
1.40356;3.12139;3.93003;9.34638;12.949;18.3854;29.0068
0.98008;3.05695;4.20021;9.19448;12.6122;18.2955;28.1
